,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81
MAR,1.2887623943430728,1.2662527187062413,1.4549798943895795,-1.6774380706429548,0.8498328786104219,0.3998903020080353,0.9433696599952006,1.3967938079838502,0.07158177987078654,0.6087755911212854,0.05785910040333717,0.8415623120131619,1.1202273817684414,-2.334659220364794,0.3410905685082533,-0.22226253274079844,-0.6989827258778322,-0.8901954654307636,-0.7633134349922351,0.3751525819707999,-0.2823583736233915,-0.7034750218368163,-1.8478942881626403,-0.6814455222521789,0.18508732708242176,0.6236140139778731,-1.4891537486177944,-0.4237360638331327,0.3890936994263707,-0.41170435224977503,-0.31979136464105135,-1.3620114973816928,-2.027513648819932,-0.6452262606926897,1.0960364183551279,0.8975943435876061,-0.6340029008562014,-1.030126772823543,0.7012208450145092,1.0129723527394325,-1.6858200972778261,-0.5981925590286333,-0.8728634405792967,-0.3673772903113648,-0.6161740953294521,-1.5854070413349106,-0.22247436118402966,-0.9506107312665025,-1.0258504298506685,0.6720041147853906,-2.291089822746286,-1.1167296053311337,1.4214214113110628,-0.5135058257722022,-0.022159297670563943,-1.1535355710005373,0.1667391663293716,-0.3099126977410308,-0.9103902209434518,-1.8801018983733226,-0.6115715657230484,-1.2535791514553893,-0.7404907479209448,1.8328602037429387,1.9019542354106027,-1.1251697943948527,1.1028923841453155,-0.0662535524800121,0.47657382001204324,-0.29267624639018947,2.0529104688259454,0.5288155835495618,1.2861721195360027,1.8634493547670463,-1.8773901101957227,0.8309317794436297,-0.7359220360089156,-1.5192635216499482,-0.49445705082818964,-0.048514807970558994,-0.16825616307387098
MAS,-0.3417056957605695,-0.8201715470867263,-0.4153763714299853,-0.4847191731657418,-1.5423345498452805,1.1034226074722284,0.5458406456031307,-0.8749905591460343,-1.0371338066311282,0.46905491235797925,0.38122186251631995,0.42641813026746744,-0.28216561533135803,-0.16103839154051156,0.021417730276062922,-0.12875838855545207,0.6553385931894823,0.4873912234473043,-0.10708318757797997,0.259207551338682,0.6692287477024145,-0.5713970538186594,0.14155540717990903,0.6769927064505188,0.08522945468932511,-0.32747781892970723,0.2589414227328418,-0.6115608888450683,0.37430209926932395,0.7161449865496673,-0.9442663707285412,0.24518607703424533,0.11007373661953299,1.0289705372119944,0.1024661012655468,0.20318664030607403,-0.09767727058081334,0.666733020383497,0.6040157408488318,0.2468412618783652,0.1319432816556594,-0.7077984945504026,-1.0197264840477867,0.042708133559286904,-0.1566492457627472,0.7628100166811509,-0.10932698640525032,-0.12606058598773393,0.48418910349720484,0.06630102547050484,0.09332771223404004,0.06627284611385933,0.3787390027336552,-0.6229917814541802,0.03961384941335748,0.44003731387292383,-0.6826894704863816,0.15434075373768516,-0.07252325613191088,0.37541075080788705,-0.9707283671122274,-0.1972114716664579,0.1936637783959968,1.726841994514101,1.146448573866144,0.6443923023839722,1.1489734902259872,-0.4871062977971476,-0.4963952066297485,-0.4153684177738337,0.1382643639386308,-0.2646074234532323,-0.08400720457049426,-0.14875656998597347,-0.960222993376063,0.05088276040177662,0.8882029022303985,0.7024280289124332,-0.16660090770237282,-0.04201223089953468,2.2265900489109702
MCHP,0.371903278192742,-1.0573878176830573,2.3359305651555413,0.03597650788694145,-0.611011346609834,-1.8834636504185158,-0.24441476265696627,-0.7041944042595358,0.06670753368464623,1.450331377362444,-1.1124371044551145,0.982537041610609,1.7185543893238038,-0.09280966279747906,1.5038202215530767,0.4161151492793962,-0.9564411940178674,0.4864095487881257,0.19172961491108723,-1.4341355395966164,-0.030671001680940974,0.2436125656368165,-0.19845778162491137,-1.1339270377702235,2.1352805165639475,-0.17964794598539016,0.10540504614812538,-0.4997751158692735,0.21505677220493868,1.1574714405004838,1.171776366832608,0.061881938145957056,-0.9185790903510913,0.4886648312163455,-0.45945417782853826,0.09028177593602979,1.2877860223870317,1.0648090119291589,-0.805957570218547,-0.8859354271938051,0.02912031370610592,0.5611684147622797,0.17607180763134142,-0.9599204537401724,-0.39157182875741336,0.3250731024008248,-1.5496073756608801,1.9746208135365277,0.49063352968923335,0.7295449686789233,-0.30712191240213577,1.1130272173066103,-0.09607961784689165,0.6247591075638573,-0.49603461822149186,-0.8489253551000001,0.4545503711652309,0.7153954708628084,0.33156538227236926,2.315762218773296,0.42029126844345677,0.2522910320317336,0.46141741285467625,-0.050633456378419595,-0.36784157189473865,0.6673080910407068,-0.4181192143104218,-0.6181564394481174,0.7548615454389835,0.46917973418321934,1.0387480115303152,-0.18284841922608278,-0.011391282542756453,0.8855649624928621,1.2543230431809187,-1.4263240296371125,-0.2515965229378899,-0.17978929799352208,-0.709423240013457,-0.06720971704975391,-0.2022435670190913
MCK,-0.41396346950393426,-0.2538339182923042,-0.6403031555582225,0.415911061108378,0.25330135439402357,-0.04486269427293773,-0.18934596326342162,1.2900248588835235,1.4107409597272673,-0.5284824412032925,1.6133177281304676,-0.11513095058649096,-0.3222340578285669,-0.13705915326102341,-0.061546988344537895,-1.1568522715363463,-0.13186968963326604,-1.9167517168478696,0.8000922037284666,0.44583247663820313,-0.5718929114040647,-0.9440730822208494,-0.3095791439564338,0.9751166937724405,0.10916150899518581,0.17037732067715233,-1.1813819932359333,1.217745363981568,2.134938396837439,-1.635709952638299,-0.4793946651759584,-1.1109003868098597,-0.9595492642760544,-0.49274618033499973,-0.5031760040788762,1.7263250158813463,0.12939113068110125,1.1004513874512523,-0.9674960671876849,-0.5206602233025314,0.8624537006512976,-0.14793484842195612,-0.18940184262980464,-0.9255323803694976,0.7057494769389413,1.3245523192145283,-0.881233720601727,-1.078562408248251,-0.0771069371283357,1.184143969481392,-0.2835379932355001,-0.10951044040613675,-1.1644655462661906,2.7671808375123037,-0.34583224902009024,-0.1830263203473705,0.24012084119775676,-0.8180304343350664,0.7576993162123482,1.6216141343969406,-0.2863815035654602,0.8461539837391652,0.2988061945247077,-0.1272006591717532,0.17683051975220745,-0.3054195416562543,0.23566867181587903,-0.16294694794371153,1.4488423845839802,-1.3834083345650814,-0.04605565714019397,0.15531433986135398,0.7931548430669583,0.6068289021405611,1.729100922832597,0.452388205052045,-0.1759675592984715,0.2000914882043738,-0.13311331545522523,-0.044631324442030586,-0.0602693652840201
MCO,-0.3902065037345766,-1.1057752610556664,-0.06050495314959403,-0.2782420281344544,0.08656454863506063,1.4551905005033103,0.7825359197761355,-0.233407077277223,0.311862988374645,-0.6586641339181661,-0.5351408073725734,-1.3184882547243184,-0.060138892974551765,-0.6914297151056662,0.5377801679099988,0.5324557250233517,0.2826996638732534,1.0366753153047723,-0.39169626662310214,0.1728958398478363,0.28127630789980834,0.7370174577393686,0.783652867158991,0.9509809443701792,0.6910524575153849,-0.7563923614503367,-0.20451865027929808,-0.2797952210803744,-0.1481732866761538,0.9606417993461084,0.679429389815761,-0.0485965945204886,0.13602828475075465,-0.5547304790621784,0.72180306627382,-0.7669314760571132,-0.6912719271950885,1.3732508805750052,-0.08867938045374157,-0.9984748222779428,0.34977902899301816,0.6629554358867153,1.3311973594118829,0.112829986199497,0.5507362108300925,-0.6202409179947356,-0.33047617371392957,0.18285122227826567,0.5646248538390841,1.0060878564019609,1.1126704100172213,0.05098336773541952,0.3798573463171144,0.23553131538689123,-0.2865216338769246,0.504005969622141,0.4063446910142094,0.04739431756583042,0.8147376594238075,-0.41773251457292404,1.1326892050963133,0.1452649229306062,-2.137491204922291,-1.1121002028930822,1.6284613001311679,-1.2138781034800765,0.8323786392195103,-0.3962928698506526,1.004332224109742,0.24800850162259494,0.45332796953884597,-0.9375707504936012,-0.9212056970744846,-0.31530930322981954,0.6289945984275345,0.1644534692329605,0.38567407522592806,-1.3238178892958614,0.8414291027830052,-0.03541934025807947,-0.12854028462075212
MDLZ,-0.9809860810718748,-0.4927500903884427,-0.5815315842531765,0.3703759867496633,0.3985423870735233,0.5549969378663379,-0.7216887855279897,-0.045201122430388777,0.9325262240461255,-0.19303396401824,0.3366466425095374,-0.7602754987858324,0.36459241877827253,0.16099605912309756,-0.2337936440317232,0.05459375711444227,-0.06847678370721375,0.12974822657568766,-0.5458773372139207,-0.2379711186174228,-1.011307582422913,0.5864592513625679,0.03101169224907301,0.22999793466911514,0.6831936583783109,-0.8463365246387139,0.49205798217612445,0.22245252111517644,0.1271430477315325,-0.5992052397802123,0.11049862157703232,0.03278597558863073,0.15065818452471694,-0.3110998448680327,-0.29840961902054214,-0.16769991911656457,-0.25858261524296683,0.28749563148925045,0.15010513600173545,-0.023480147016144624,0.8873009582221396,-0.7198750724138315,-0.30595514937991874,-0.5734422784958034,0.6355813502535764,-0.08838837178774321,0.33892268151932053,-0.1858679862410931,-0.3330308087803129,0.12671298254048305,-0.6658850522899045,0.17324576260721286,0.24548608327672714,-0.17782064558596997,-0.42836853251575474,0.6749222607671332,-0.2478023010771477,-0.1263856974576983,-0.5154362690612253,0.43867626607137017,0.46750260354356865,0.25924426793819544,0.03282278032591875,-0.1920132312360921,0.5108417671207592,-0.2543972714597647,-0.025880311682501617,-0.44532354698049287,-0.9445114052486229,0.3286971271316604,-0.731871036771114,0.07522799867120908,-0.26994155039265777,-0.37391475964581683,-0.34173445770493055,-0.5128497427643777,-0.3474348915737776,0.09768325371323755,-2.225392607178472,-0.05068233366090044,-0.21306654819321286
MDT,-0.11716601462489114,0.031875712630957606,-0.34642171077626266,-0.08411806772411601,1.2036183085030843,0.35119323779017914,1.3003180545917097,-0.22387661959922042,0.4528491597523247,-1.0124498409581069,0.992338822915647,0.7112935364347235,0.2780378900362581,0.012833617496886999,-0.06860652819309679,-0.4133548387584828,-0.13840690513203013,0.46960000369810356,0.24370228939187383,-0.7477977316448949,0.8946625304387351,0.3830250967277088,-0.30090040487607966,-0.09561436279585248,-0.0710738983217138,0.3473430291552984,0.48019707619177854,0.1648117079666222,-0.6741213631548554,-0.4229247981069886,0.1822363235023272,1.4085911633918666,0.07975551904474631,-0.12947191897674484,0.08473934387251854,0.4035283208619933,-1.1222057160921102,0.2023634837882802,-0.5253417338104089,0.7637368644205673,0.7392484687961206,0.30666734330264517,-0.5000992739392488,-0.2447937884452899,0.0022193300351919217,-0.6423944753739707,-1.6525170130011742,-0.3061917069095946,0.16544056564108586,-1.0420640997330173,-0.3472217738297695,0.27360472178324335,0.2669418359244969,0.15613319606990766,-1.1723598842083058,0.27408427983622385,0.1358793834512248,-0.27657679175322275,0.3361342774427417,0.406761789071579,0.4043920240381525,0.24040174839672052,-0.6632372070924099,0.8443756174884625,-0.9494186459806487,0.0016352415309742036,-0.504863549905198,-1.3036789421651402,-0.501157948473949,-0.5816497389166563,-0.3156376298490404,-0.15632477349843935,-1.2510379552536566,0.069262282729922,0.24704026549224406,0.05633854736663593,0.4495725513988032,0.4463688851806367,-0.5333951431732233,-0.061519962112607636,-0.17922719048063007
MET,1.1637697171145185,0.8308726433546916,-0.5829776836351659,-0.04127598663396501,-0.5701265745724436,-0.7108402606345724,0.10497713673278207,-0.671514075407113,0.6021725413157943,-0.9977762417989986,-0.09463264143871282,-0.30007581139555517,-0.8678043492678208,0.5228880904865196,0.6020810056196747,0.20693930784103848,0.9915019915222354,1.3695118360548602,1.2261428394842213,-0.8646589646551593,0.3608220736421201,0.6598387130683201,0.1776106944612996,0.4218993703430765,-0.5805535964798169,-0.12477219708025354,-0.5121211161719565,0.49416708740950993,-0.47600557798541027,-0.37269173947914586,-0.0778408570781406,-0.9117228863497117,0.05537616213317991,0.35200124717546755,0.5877818682184082,-0.26698493848678134,0.11972815271417535,0.2845199380387033,0.7884268239589713,0.5170474403042519,1.0052194677287463,0.005773190322312952,0.001465323906297861,-0.20217038147986646,-0.29486597796928765,-0.7356821201915135,0.15827387162323217,0.06677195269456379,0.7091898914870509,-0.16607310816857906,-0.003928971951251636,-0.03473124755604309,0.18445941248284956,0.0764029884892681,-0.2178795605483654,0.1969016660382563,0.3089002777716875,-0.03756833861546879,0.586117824556742,0.569910663630961,0.8374426812566022,-0.20691568863712684,-0.02519139356139823,0.9822846845458143,-1.0755182123307285,0.3023947360748366,-1.5751481222849995,-0.48062368314702214,-0.22049867782304217,0.08121117562188783,-0.2175782042665345,0.11206710356334684,-1.3231174952279339,-0.24254356874463495,-1.0713392493634193,0.311453146742522,0.05239732719921634,-0.1275246381143604,1.296869611790706,-0.06793222561320106,-0.05240363213979698
MGM,2.1027065886676923,1.2713903417819215,2.643302778625975,-1.967292812855743,0.3349730626781541,1.249154538051856,0.10367272724692257,1.7427482688934226,3.6632495887372802,0.6676473874360366,-0.3764633871163452,0.41193560438095644,1.690619375364448,-1.6432759102566146,1.188197288978417,0.7879942681864116,-1.5234421334724966,-1.0506609481402494,-2.1338003498863762,2.2387923469681734,-1.0241803434224281,-2.6389598290064087,0.025368247447038306,-0.5515041027043873,-2.129591703701207,3.0058763283581746,-0.4052809624029578,-1.008686484188167,0.6420397029164625,2.508047689104996,-3.061983304393543,0.12890544994932626,-1.875487805143372,-0.09375396510330367,-0.14284116523389445,0.022620997055276624,0.4567503401521653,-0.4128754247856565,1.8447935936542588,1.006338967451073,1.4149833965214347,-1.8871445900064017,0.21007590145635935,-2.5851260524843385,0.5026802331573035,-0.04929060044564712,-0.8240735231484707,-0.40045501565405023,2.447384347580318,-1.5725618636144907,0.1408403714752408,-1.1809719750529206,1.9826578904654413,1.4216748767856104,-1.936829894796436,-0.41144434263942103,0.21102520378043693,0.8923796856325157,0.9048820820155854,0.532564591367178,-0.9139368031330238,1.3791268901249927,-0.5991619946643536,-0.5655803880423741,0.7369975785476457,-0.8467316608743547,-2.1648132287256865,0.22755135321926595,-1.408072392519429,-0.3893507551781782,2.6589997486676826,-0.5398932665151317,-1.1447769728960058,0.2049514712846251,-1.2643254891191293,-0.536109686299832,-0.5003939990692308,-0.46481936871030316,-1.242565505882773,-0.09936134812315195,-1.265468993644173
MHK,1.5580848716418165,0.6795171907465598,0.12939488268595753,-1.3014034965749433,-2.2077209201302206,0.18645099857609468,-1.0255080396348282,-1.4401056811217077,0.05527585172500156,2.483323072366828,0.7649772772232178,1.2199885973136828,-0.1701935870976562,1.0879321835087,1.869678278942654,-0.6550556329746802,-0.1871898387919516,0.7051900057823061,0.18916955704647076,-0.10173605437665745,1.4486067685557174,-0.08321520939864761,-0.5500345111841243,1.1395601096382904,0.5393046547386537,-2.648516941570304,0.7338682302726355,-1.8658824118899928,2.265384548625148,-2.11582546463879,-0.3097574977728959,-0.9953280443376342,-1.821323079460664,-1.9181793067245116,-0.550714955121565,-3.8453327770023273,-0.8697924365142857,-0.4829984669720775,-1.2835992534720386,0.2438102535839259,1.3532581968999426,0.2202779507195889,1.3164413980945346,0.1699485289537654,0.21360262803018804,-1.6082945032307157,4.375080651138172,-1.7184233269801106,1.736015423551417,-0.00047214963359455214,-0.8821818281517446,-2.803970601884855,1.2207126748388866,1.8060667958134184,1.8452493153934486,-1.323748435330079,0.3200912823219561,-3.003207495545713,-2.2747877128394416,0.6023837231564121,1.9924251438169764,2.213719045592862,0.8857818586665052,0.7201668636745613,-0.34768704350867463,1.6175107088653904,-0.7165987034320034,-1.9601526518203343,4.9926487429946445,-2.0805546153102337,-2.3254641505942173,-2.6100524769004143,-2.8539887722944073,-0.045850494200275066,1.2175355299826889,1.6873284119607999,1.3602767221945347,-0.6111979037380341,0.10631459000939876,-0.045895714428063096,-0.0664647689960723
MKC,-1.2647151777950307,-0.7941367697398242,-0.7450365519363474,0.30163610102979266,-0.20501014380370494,1.034591554003774,-0.4296821368369788,0.9330977645816013,0.41023226982095684,-0.6675670621980963,-0.28194438949802325,-0.8425427258731819,0.25314991313795737,-0.6177032859261541,-0.7495023002076544,0.3946751971163812,0.3457978426748992,-0.4512165293195222,-0.43664953838558707,-0.11010988830289216,-0.5247865789216386,0.14694576893748162,0.1968793373330746,-0.04159210519692589,0.6371419802870515,-0.28061467771580056,0.5757389835013036,-0.229357650837899,-0.3384944176851603,0.2212257670726442,0.25271128514820906,-0.03741708721440688,0.1204488340139942,-0.8878725194010151,-0.03209992393039765,-0.2713865825654302,0.17328391171528965,0.6555976456484695,1.1493692944462885,-0.1429101815367076,0.9205579918577318,-0.520516696352787,0.035773840102397356,-0.9043613283206909,0.5463593912652464,0.09313758620911027,-0.16055686073843853,-1.019092868842074,0.06802054580464097,-0.6966658816701248,-0.4238809876691346,0.06101210270951079,0.44102509921085686,-0.8431218103340352,0.16638529107477262,0.31291570549063474,-0.15251874923878808,0.6088378477325498,-0.10372322260203337,0.24568618829896288,0.17789005487564827,0.6365730165180695,0.19502177311513302,-0.07062276726120473,0.5968583772633216,-1.147999306010995,0.7378850449488494,0.287961962201476,-0.5344157540911662,-0.001627390409599074,-0.6011856465373545,0.1404046165936314,-0.6969237976685622,-0.12050986754718224,-0.4216446526656683,-0.5619433631682562,0.9295053927539938,-0.7054372857128564,0.26115123836227927,-0.060616826408298706,-0.1177362901572101
MKTX,-1.3062485133939712,-1.722364325865656,0.2362320715149203,-0.009454245692730089,0.17843183970314458,1.508329684188805,-0.06486134021620077,0.1663953394138396,-0.39699642959406706,-2.2150966648210044,-0.3248478681812157,-2.1334518031273415,0.23811602594585385,-1.2350148513347092,0.1721579986805097,-1.02307734597887,0.07235126566430661,0.43642862064371524,-0.36014698717708044,-0.04009865929964608,-0.28144874836959655,1.0807298442601685,1.3699864364939456,-0.6640066728560126,0.9723486309921286,1.2548826819641543,-0.199683058450622,-0.06309567934550205,0.9798017886294624,2.976932039590635,-0.705108125760695,-1.2682148271264342,1.133861635050546,-0.8032090742737719,-0.7282415449041856,-2.2511056905440134,-0.8623327256994117,-0.47885482486251657,0.7043554890388055,1.3168506204603805,-1.3746413183676995,-1.4620066388524544,-0.6864319749064121,-0.5537957527830287,-1.2237470672374782,-1.6072220806240143,0.8177702511611191,0.6494327813698958,-2.4021842196828738,0.4632453211775278,2.1533566470501397,2.721086265557503,0.9761263002755108,2.1593947220611187,2.515568799766832,-0.9905228766553918,-0.6844590466196566,0.1521547321594343,-2.216173663799202,-0.5838718754942609,2.930152218812581,-0.7711240986850887,-0.3334506007949223,-1.797327332050931,2.760994781030796,-0.9561869291829336,0.011496613749345089,-0.6108552014383237,2.0756856040529414,0.6618959260473448,2.1151649288335177,0.8954021200819188,-1.7523709691122111,0.10383255193184507,1.5599091165143542,0.15930779572300896,-0.2582386956951846,1.0586761749662599,-0.028290056660542434,-0.041560663047380215,8.06414086493356
MLM,0.47220532767815704,0.5746475864763111,-0.38446924243640745,-0.6129172130067793,-1.2870404633307644,-0.447938114347371,1.0706567160885565,-0.9085837253549277,-1.1962208007907493,-0.2198921140981147,1.0376646303437282,-0.003914246244781758,-0.31702025171532666,1.3853885882983648,-1.1225315433669645,1.4503138673329512,-0.5381989360610866,0.4576215990999618,-0.24974730268332812,0.550643347941484,-0.08176983722795776,-1.7298798279051735,-1.1550468567622947,0.20760007013670767,-2.6216932063367975,0.0639945597699941,0.36392393257972244,-1.9825620803270896,1.5752073165791047,1.752106061730496,1.6244719434302106,-0.7280373848307267,2.40106069966269,-0.9314982180992429,0.4865012954418567,0.8121803436764262,1.4513493900797902,-0.2905298982519002,0.058237483627317,-0.5462254456158728,-1.8920247531204526,-0.047756675076094324,-0.7760327210019532,-1.398241091216111,2.8992906433463697,0.37261034351170397,0.8456149372114994,0.5556412579182535,-1.042456844222966,-0.8742012045712011,-0.5199197247066191,0.26986856608406884,-1.2619751167856583,-0.041919263487125706,0.43669409881435184,-2.3451714468272065,2.411921523655904,0.12222622549889334,-0.9184317908429722,0.3080114178500496,0.7893526809360196,-1.0646762593789838,-1.6379997308803622,0.7111386814056521,0.8034398686312565,0.9987944740989956,0.9471028047934928,0.25699387445554356,0.8992106085884349,-0.9588571829402459,0.894772938433247,1.1593372272935814,1.9660228389634706,2.085835453040255,0.45632442132833134,-1.2117302683250089,-0.20706454242203404,0.564074958480339,1.366024971906091,-0.060526512837867814,0.24668024130017357
MMC,-0.6742687987183641,-0.33492262961680486,-0.11519351943087199,-0.2712566433645856,0.306176633710887,1.1260894035646436,0.4377594361586528,-0.06294510522949041,1.0816883782942093,0.18622932092068203,-0.7989000348493359,0.21985529037022455,0.2685917090228841,-0.7580301545781972,-0.07670720341321179,-0.127586541444502,-0.07479540750882147,-0.16923533573360705,-0.3348767113765223,-0.9759809906426169,0.7258508355813005,1.281833456936104,-0.9189170874048319,-0.49797294934066966,0.9163258125059992,0.03567106357223122,-0.89986646731887,0.4765145190938541,-0.6205457014308664,-0.285521982768072,0.16595978552834026,-1.2945689234707056,-0.35533512354948377,0.3908059573802973,0.23818191785305054,-0.7403198554302335,0.4596991540642486,-0.47890735186689715,-1.0451386879743017,-0.9264048443431732,0.8635725176020975,-0.9135607421383216,-0.0042740725978370996,0.8091041432681456,0.5528785345816812,-0.17975288462212724,0.3338470407013585,0.16098194967955284,-0.5713120748015272,0.9423070465760042,-1.1699284514036254,-0.4347784904028428,0.006243031051166481,-0.40725830619710623,0.3859534754048683,0.8501712412961255,0.6171556432017785,1.041462017363618,-0.40009800257484096,0.4414858826625269,0.1137758352612476,-0.5791242389196268,0.09994356250801978,0.9787458035275411,-1.2880506073317946,-0.48441347539646795,0.141025382648944,0.0552264557299456,-1.2405315748622336,0.13103936382073536,-0.207423759929894,-0.3962280837114344,0.4466965038603984,0.4835769006930754,-0.9809819096957791,-0.6636588357757232,0.10279148774297078,-0.4563071273322418,0.08603883202671905,-0.04372818873772165,-0.09418464136739667
MMM,-0.38859029421444463,0.0980510636024778,-0.918230094737461,0.05492348640850098,-1.0477325969817552,0.42402714509906,-0.878081482635344,-0.28461904622253126,0.39475372184530133,0.43163747866962715,0.3710748318575016,-0.2685071547399712,1.2553594160904729,0.09176221492655014,-0.3611470573423119,-0.07551556132454017,0.16283232007585305,-0.29958682153191324,0.2947011972396264,1.3044048976004352,0.5106781398736879,-0.11563533524973303,-0.6726095523002645,-0.417670963859115,-0.28201019849109993,0.3655282415065657,0.415843019715635,-0.14937527915967613,-0.3028929695520714,-0.11681307788431557,0.29132797878418537,0.6410692881113292,0.8598945755549381,-0.03428987418632225,-0.18939694442475857,-1.15459045426537,-0.9660906056046382,0.35297142398573456,-0.4897437536769332,1.3083948996002248,-0.2644937264947809,-0.03533749204800158,-0.015930865264922184,-0.843934276734448,0.13777108536208182,-0.650670856737398,1.2693768306009294,0.34520439394840524,0.08399323069876713,0.8751240626515392,-1.2661220525306085,0.4225850913997675,-0.29179692977382554,0.8325797610815815,-0.627759873246815,0.7878699013223316,0.29027498021983167,-0.4453276773676001,0.8045589000214485,-0.2662060199311307,0.5282964072158194,-0.684644196184337,-0.6860428555663352,0.3666195098171803,0.6942220637384703,0.41077498036645815,0.038656075504221316,0.05294889103563193,-0.5273225968677513,0.6712027869785304,0.02772565453281845,-0.9038369067628897,0.006018230421398254,0.8250656023259421,-0.5489491452048856,1.1916846767253337,-0.7545362102892795,1.0258203183067844,0.9033463380908975,-0.0471601044140956,-0.011894354798803413
MNST,-0.8503682849682288,-0.9081732840767176,0.21420936155535727,0.10033320051870678,0.4546633540509986,-0.1666300446096616,0.15673897029185435,0.10922376362386593,-0.046967245417211416,0.4178149831811925,0.08524986409229773,-0.6025799570084893,-0.6165932905727485,-0.2599010902122596,-0.19326268467291388,-0.077118160727466,0.14375131498470683,-0.1692587437636322,-0.4095034504875512,0.4121612237839465,-0.47877453791526614,0.4563957879739932,0.3508710118512717,-0.2845049058316618,0.3975531200801479,-0.4873502543824442,0.2036694641140708,0.5670189291640513,-0.5648985615091652,-0.7243200922649506,-0.23520206271134772,0.3902893312659708,-0.06303025498523654,-0.03558060972057524,0.7752230552340225,-0.46681565299843186,-0.519112359278471,0.350417740648452,0.49892295158815325,0.20033790577065266,0.4611862495344979,-0.654088788522907,-0.6521447695710098,0.2757920700362582,0.870292599743229,-0.7140006129753875,1.5634361644186248,-0.3368216477267805,0.5809532499109694,0.1910780185231485,-0.5509746298132774,0.4289562562218237,-0.7346160788442292,-0.8468857814719446,0.790375132411459,0.6685111794199544,-0.21196578481015296,-0.45564988529934547,-0.33782418916342466,-0.29520161036441855,-0.36820724210949163,1.105220396448867,0.12269615600790443,-0.7733439727383581,0.6048990428232128,0.001387551038628192,-0.12015733322931316,1.598958592271461,-0.13135167158444322,1.9510468011825621,-1.0810147267553079,-1.0865113481289999,0.5464867267162314,-0.9726745867980907,-0.350392513971082,0.2666310722461864,1.0637665905803397,0.1375671086575768,-0.5648334013823715,-0.06287466566907103,-0.573049112350732
MO,-0.6082666926184604,0.2939233856274041,-0.7015280589022715,-0.11545013012891638,-0.03541823559765809,0.265666978956112,-0.3189022101740808,0.27440299826654285,-0.888564342026891,-0.017299214837193946,1.1162552282596598,-1.159912021889536,0.34510930339964724,0.34108427490940385,-0.33714004581842155,-0.22960470698550117,0.8581629404961485,-0.16437917476825759,-0.7141263909001717,-1.0071984747729577,-0.8978972473005504,-1.2972008981873404,0.056658439327374126,0.7096169569184512,-0.18514919628269744,-0.39603422421111095,0.3930650340324916,-0.40448393046199616,-1.3252597745679617,-0.09062150039305056,-0.8048795641792097,0.3262462994032322,0.22205602413169478,-0.4939463929793438,0.5957012573856517,0.03870730664284046,0.8334723351762149,0.8438605023029205,-0.39332483852385614,1.2302360660664455,-0.6434402006392763,-0.9084500366212684,-0.6825733980169753,-0.9163140869504873,1.1148807402198568,-0.3155293574446228,-0.4368398481902892,0.5020031908999908,-1.1866295849870396,-0.25326776174999416,-0.4364787358538767,0.2973884119443096,-1.234043814919854,-0.5572098315888561,0.4592553189095914,0.813017634707678,0.360704593044969,0.40740430760671703,-1.0769096082156868,0.08598938036200389,0.19129410393327376,0.20497496846614516,-0.1545454399755735,-0.42407865460855865,0.045674988775949214,1.4479432432057124,0.8663650798012806,0.19801551638309028,-0.7102460251428472,-0.6237839705861966,0.5429146088509801,-0.4024377876343555,-0.8323058793387915,-0.15605107474433982,-0.39516144999218006,0.7144724695520224,-0.3651475167980985,0.037832634095473,0.040298547093709766,-0.03081334816610391,-0.1422863366068679
